ID,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weatherconditions,Road_traffic_density,Type_of_vehicle,multiple_deliveries,Time_taken(min)
0x26d4 ,4.9,17.433809,78.386744,17.523809,78.476744,Sandstorms,Low,scooter,1,24
0xb20f ,4.6,17.428294,78.404423,17.558294,78.534423,Stormy,Jam,electric_scooter,0,16
0x7ada ,4.7,26.766536,75.837333,26.896536,75.967333,Windy,Jam,scooter,1,27
0xc4b3 ,4.9,19.879631,75.323403,19.899631,75.343403,Fog,High,motorcycle,1,25
0x6357 ,4.5,19.091458,72.827808,19.151458,72.887808,Sandstorms,Jam,scooter,1,25
0x9c2a ,5.0,26.849596,75.800512,26.859596,75.810512,Fog,Low,scooter,1,15
0x31bd ,4.8,12.934179,77.615797,12.954179,77.635797,Sunny,Low,scooter,1,18
0x970a ,4.5,18.520016,73.830547,18.570016,73.880547,Fog,Jam,motorcycle,1,30
0xa200 ,4.7,21.170798,72.790489,21.280798,72.900489,Windy,Low,motorcycle,1,24
0x9bf9 ,4.4,18.563934,73.915367,18.603935,73.955367,Sandstorms,Medium,motorcycle,1,37
0x555d ,4.6,22.760072,75.892574,22.850072,75.982574,Windy,Jam,motorcycle,1,27
0x5bd9 ,4.8,19.12663,72.829976,19.16663,72.869976,Windy,Medium,scooter,1,27
0xb2e9 ,4.2,22.761226,75.887522,22.821226,75.947522,Windy,Medium,electric_scooter,1,32
0x8633 ,4.6,19.178321,72.834715,19.198321,72.854715,Stormy,High,electric_scooter,1,28
0x4c34 ,4.5,21.149834,72.778666,21.199834,72.828666,Sandstorms,Jam,motorcycle,1,29
0xa998 ,4.5,26.88842,75.800689,26.89842,75.810689,Sandstorms,Low,motorcycle,1,27
0x5efd ,4.9,12.297954,76.665169,12.307954,76.675169,Cloudy,Low,motorcycle,0,11
0x8d83 ,4.7,17.458998,78.500366,17.518998,78.560366,Cloudy,Medium,motorcycle,1,13
0x8a06 ,4.8,23.354422,85.3329,23.484422,85.4629,Windy,Low,scooter,1,27
0x4c1 ,4.7,12.935662,77.61413,13.065662,77.74413,Fog,Low,scooter,1,26
0x83ea ,4.5,23.416792,85.316842,23.456792,85.356842,Cloudy,High,motorcycle,1,27
0x2185 ,4.9,18.520016,73.830547,18.630016,73.940547,Sunny,Low,scooter,1,26
0x12e7 ,3.9,22.722634,75.886959,22.812634,75.976959,Windy,Medium,electric_scooter,1,32
0x5956 ,4.5,22.745536,75.893106,22.765536,75.913106,Windy,Low,motorcycle,1,25
0xcee ,4.7,12.972161,77.596014,13.042161,77.666014,Sunny,Low,scooter,2,42
0x5a07 ,4.7,12.304569,76.643622,12.354569,76.693622,Sunny,Jam,motorcycle,1,29
0x340f ,4.6,21.175104,72.804342,21.245104,72.874342,Cloudy,Jam,scooter,0,32
0x8094 ,4.0,12.935662,77.61413,13.015662,77.69413,Cloudy,Low,motorcycle,1,35
0x3241 ,4.8,21.17106,72.789292,21.21106,72.829292,Sunny,High,motorcycle,1,27
0xa176 ,5.0,17.450851,78.379347,17.500851,78.429347,Cloudy,Jam,scooter,1,27
0xc8c7 ,4.5,22.526461,88.364453,22.576461,88.414453,Stormy,Medium,motorcycle,1,30
0xaa97 ,4.1,23.371292,85.327872,23.441292,85.397872,Sunny,Medium,motorcycle,1,32
0xa64c ,4.8,18.520016,73.830547,18.530016,73.840547,Stormy,Low,electric_scooter,0,25
0x7df5 ,4.1,13.029198,77.570997,13.059198,77.600997,Windy,Medium,motorcycle,1,38
0x869e ,4.8,23.416792,85.316842,23.476792,85.376842,Fog,Jam,scooter,1,26
0x7725 ,3.7,18.520016,73.830547,18.630016,73.940547,Stormy,Jam,motorcycle,1,31
0xb6d2 ,4.7,23.416792,85.316842,23.436792,85.336842,Stormy,High,scooter,1,28
0x6edb ,3.8,18.546258,73.904337,18.656258,74.014337,Stormy,Medium,scooter,0,31
0xaabd ,4.7,26.921411,75.793604,26.981411,75.853604,Windy,Low,motorcycle,0,17
0xc873 ,4.0,22.552672,88.352885,22.642672,88.442885,Windy,Medium,motorcycle,3,45
0x1494 ,4.0,12.352058,76.60665,12.432058,76.68665,Sandstorms,Medium,motorcycle,1,34
0x1875 ,4.9,11.022298,76.998349,11.132298,77.108349,Windy,Jam,scooter,0,24
0x2af5 ,4.8,11.008638,76.984311,11.068638,77.044311,Sandstorms,Jam,motorcycle,3,44
0x97b6 ,4.8,21.149669,72.772629,21.199669,72.822629,Cloudy,Jam,motorcycle,2,36
0xa56e ,4.9,12.972161,77.596014,13.002161,77.626014,Sunny,Jam,motorcycle,0,28
0x996b ,4.8,17.430448,78.418213,17.520448,78.508213,Stormy,Low,motorcycle,0,23
0xc595 ,4.6,30.372202,78.077151,30.442202,78.147151,Sandstorms,Low,motorcycle,0,22
0x6bfb ,4.6,19.176269,72.836721,19.216269,72.876721,Stormy,High,scooter,1,26
0x7e1f ,4.9,23.351489,85.324253,23.411489,85.384253,Sandstorms,Jam,motorcycle,1,34
0x1db4 ,4.2,18.530963,73.828972,18.590963,73.888972,Stormy,Low,motorcycle,1,28
0x2258 ,4.7,26.766536,75.837333,26.826536,75.897333,Windy,Low,motorcycle,0,14
0x1fd6 ,4.7,22.722634,75.886959,22.762634,75.926959,Cloudy,Medium,motorcycle,1,17
0x6de1 ,4.2,12.98041,77.640489,13.01041,77.670489,Sandstorms,Medium,motorcycle,1,37
0x8b39 ,2.6,22.307898,73.167788,22.417898,73.277788,Sunny,Low,motorcycle,1,42
0x997b ,4.3,19.091458,72.827808,19.201458,72.937808,Cloudy,Medium,motorcycle,1,34
0xcdb6 ,4.6,19.874733,75.353942,19.984733,75.463942,Windy,Medium,motorcycle,1,25
0x6de3 ,4.9,26.956431,75.776649,27.046431,75.866649,Fog,Jam,motorcycle,2,48
0xe27a ,4.9,10.027014,76.308053,10.157014,76.438053,Stormy,Low,scooter,1,18
0xab52 ,4.8,11.008638,76.984311,11.138638,77.114311,Stormy,Low,scooter,0,28
0x4b8a ,4.7,19.065838,72.832658,19.175838,72.942658,Sunny,Jam,scooter,0,16
0x1623 ,4.8,22.75004,75.902847,22.78004,75.932847,Cloudy,Jam,motorcycle,0,25
0x7ea ,4.4,21.173493,72.801953,21.203493,72.831953,Windy,Low,motorcycle,0,15
0x4dfa ,4.0,13.029198,77.570997,13.039198,77.580997,Sandstorms,Low,motorcycle,1,28
0xa667 ,4.5,13.026279,80.174568,13.036279,80.184568,Windy,Low,motorcycle,1,20
0x6e9d ,4.0,13.091809,80.219104,13.131809,80.259104,Stormy,High,motorcycle,1,32
0x9a32 ,4.9,22.308096,73.167753,22.348096,73.207753,Cloudy,High,motorcycle,1,38
0x917d ,4.8,21.183434,72.814492,21.203434,72.834492,Cloudy,Low,scooter,0,14
0x4ac4 ,4.9,18.533811,73.899315,18.623811,73.989315,Sandstorms,Jam,motorcycle,1,30
0x1b6a ,4.7,23.351489,85.324253,23.431489,85.404253,Windy,Low,scooter,1,28
0x7bd7 ,4.7,11.003681,76.975525,11.053681,77.025525,Cloudy,Jam,scooter,1,29
0x9735 ,4.8,21.149669,72.772629,21.279669,72.902629,Windy,Low,scooter,0,12
0x1a54 ,4.0,12.975377,77.696664,13.045377,77.766664,Windy,Medium,motorcycle,3,49
0x819d ,4.9,22.311358,73.164798,22.421358,73.274798,Fog,Medium,motorcycle,1,42
0x96f0 ,5.0,12.986047,80.218114,13.056047,80.288114,Sandstorms,Medium,electric_scooter,1,24
0x66f1 ,4.8,21.175975,72.795503,21.285975,72.905503,Cloudy,Jam,motorcycle,1,46
0xc6e9 ,4.6,15.496162,73.825364,15.536162,73.865364,Sandstorms,High,electric_scooter,1,27
0xb8aa ,4.5,26.913726,75.75282,26.933726,75.77282,Stormy,Low,motorcycle,0,13
0xc668 ,5.0,22.569367,88.433187,22.639367,88.503187,Windy,Jam,motorcycle,1,25
0x4c13 ,4.9,21.170798,72.790489,21.300798,72.920489,Windy,Jam,motorcycle,1,24
0x824a ,4.9,22.74806,75.8934,22.75806,75.9034,Cloudy,Low,motorcycle,0,12
0xcb5b ,4.4,30.895817,75.813112,30.905817,75.823112,Windy,Low,motorcycle,1,24
0x4cab ,4.7,23.357804,85.325146,23.417804,85.385146,Sandstorms,Jam,motorcycle,1,29
0xafc4 ,4.7,11.010375,76.95295,11.090375,77.03295,Stormy,Low,scooter,1,18
0x18c0 ,4.7,12.323994,76.626167,12.353994,76.656167,Stormy,Medium,motorcycle,0,13
0x1655 ,4.8,19.120083,72.907385,19.190083,72.977385,Cloudy,Low,motorcycle,1,23
0x7573 ,4.9,18.563934,73.915367,18.643935,73.995367,Windy,Low,motorcycle,1,19
0x9201 ,4.6,12.906229,77.596791,13.016229,77.706791,Windy,Jam,motorcycle,1,29
0xa940 ,4.7,12.933298,77.614293,13.023298,77.704293,Sunny,Jam,motorcycle,0,24
0x604 ,4.7,12.337978,76.616792,12.377978,76.656792,Fog,Low,scooter,0,27
0xd6ef ,4.4,27.161661,78.011544,27.241661,78.091544,Cloudy,Jam,scooter,0,40
0xb39b ,4.9,12.337928,76.617889,12.347928,76.627889,Stormy,High,scooter,0,22
0x8ce7 ,4.6,13.066762,80.251865,13.076762,80.261865,Windy,High,scooter,1,12
0x9873 ,4.1,10.994136,76.963303,11.074136,77.043303,Sandstorms,Medium,motorcycle,1,43
0x29ab ,4.6,17.440827,78.393391,17.550827,78.503391,Windy,Medium,scooter,1,26
0x8198 ,4.7,11.003681,76.975525,11.033681,77.005525,Windy,Medium,scooter,0,27
0x1aca ,4.9,21.160437,72.774209,21.200437,72.814209,Cloudy,High,motorcycle,1,27
0xa348 ,4.7,19.091458,72.827808,19.111458,72.847808,Fog,Low,scooter,0,17
0x14d0 ,4.7,23.416792,85.316842,23.476792,85.376842,Sunny,Low,motorcycle,0,15
0xd800 ,4.7,30.362686,78.06889,30.492686,78.19889,Fog,Jam,scooter,1,39
0x17db ,4.6,22.725748,75.898497,22.755747,75.928497,Stormy,Jam,motorcycle,1,25
0x6d58 ,5.0,17.410371,78.437225,17.520371,78.547225,Sunny,Medium,motorcycle,1,18
0xa20a ,4.7,18.56245,73.916619,18.65245,74.006619,Fog,Low,scooter,0,28
0x7c9e ,4.8,12.972161,77.596014,12.992161,77.616014,Sandstorms,Low,scooter,0,29
0x5ef3 ,4.6,23.416792,85.316842,23.446792,85.346842,Sandstorms,Medium,motorcycle,0,32
0x80c2 ,5.0,12.906229,77.596791,13.036229,77.726791,Cloudy,Low,motorcycle,1,41
0xd2b0 ,4.9,9.979186,76.317361,10.049186,76.387361,Cloudy,Jam,motorcycle,2,39
0x70ff ,4.8,13.049645,80.242268,13.079645,80.272268,Fog,Medium,scooter,0,16
0x548e ,4.8,17.411028,78.329645,17.541028,78.459645,Fog,Jam,motorcycle,3,48
0x26f1 ,4.7,12.933284,77.615428,13.003284,77.685428,Cloudy,Medium,motorcycle,0,40
0x4a1b ,4.6,11.000762,76.981876,11.020762,77.001876,Stormy,Low,motorcycle,0,11
0x5561 ,4.2,18.539299,73.897902,18.609299,73.967902,Cloudy,Jam,scooter,1,35
0xafd4 ,4.6,11.022298,76.998349,11.042298,77.018349,Sunny,High,electric_scooter,0,16
0x6957 ,4.9,22.310329,73.169083,22.360329,73.219083,Fog,Medium,scooter,0,15
0x9151 ,4.4,12.949934,77.699386,12.999934,77.749386,Stormy,Jam,scooter,1,31
0x9d4c ,4.7,11.022169,76.999594,11.082169,77.059594,Fog,Low,motorcycle,0,11
0xd413 ,4.7,19.875908,75.358888,19.925908,75.408888,Cloudy,Low,motorcycle,1,22
0xc677 ,4.7,10.006881,76.345397,10.076881,76.415397,Stormy,Low,scooter,1,16
0x4421 ,5.0,12.326356,76.619103,12.366356,76.659103,Fog,High,motorcycle,0,24
0xa631 ,4.7,17.431477,78.40035,17.451477,78.42035,Cloudy,Low,electric_scooter,0,16
0x3a16 ,4.3,26.88842,75.800689,27.02842,75.940689,Windy,Jam,motorcycle,1,42
0xa04 ,4.7,11.003669,76.976494,11.073669,77.046494,Fog,Jam,scooter,1,31
0xbbc6 ,4.7,18.51421,73.838429,18.62421,73.948429,Windy,Low,motorcycle,1,16
0x50c4 ,4.7,12.352058,76.60665,12.462058,76.71665,Sandstorms,Medium,motorcycle,1,25
0xbcd5 ,4.8,21.186884,72.793616,21.196884,72.803616,Cloudy,Low,electric_scooter,1,18
0x6234 ,4.8,22.307898,73.167788,22.417898,73.277788,Windy,Medium,scooter,0,26
0xcc11 ,5.0,19.875522,75.367127,19.925522,75.417127,Sandstorms,Jam,scooter,1,34
0x6445 ,3.5,26.892312,75.806896,26.972313,75.886896,Windy,Medium,motorcycle,1,32
0x33dc ,4.9,22.310237,73.158921,22.420237,73.268921,Windy,Jam,motorcycle,0,22
0xacd8 ,4.6,23.359033,85.325347,23.449033,85.415347,Windy,Jam,motorcycle,2,50
0xbfb4 ,4.6,22.552996,88.35231,22.572996,88.37231,Stormy,High,scooter,1,16
0xd989 ,4.6,22.538731,88.364878,22.598731,88.424878,Stormy,Medium,motorcycle,0,23
0x8b3f ,4.9,22.311603,73.165012,22.351603,73.205012,Windy,High,motorcycle,1,19
0xdeb4 ,4.9,30.895204,75.822103,30.945204,75.872103,Stormy,Low,motorcycle,1,25
0xa243 ,4.7,17.428294,78.404423,17.498294,78.474423,Fog,Medium,scooter,1,37
0xd446 ,4.9,25.450329,81.834279,25.540329,81.924279,Sandstorms,Low,electric_scooter,0,10
0x6436 ,3.7,18.546947,73.900626,18.656947,74.010626,Stormy,Jam,scooter,1,34
0x5d2d ,4.5,26.956431,75.776649,27.066431,75.886649,Stormy,Low,scooter,1,14
0xbb22 ,5.0,13.026279,80.174568,13.086279,80.234568,Cloudy,Jam,motorcycle,1,26
0x8b2b ,4.6,19.1813,72.836191,19.2413,72.896191,Sandstorms,Jam,scooter,1,30
0xc1ec ,4.8,30.340722,78.060221,30.430722,78.150221,Sunny,Medium,motorcycle,0,17
0xde6f ,5.0,19.874733,75.353942,19.964733,75.443942,Sandstorms,Medium,motorcycle,0,29
0x33a0 ,4.5,26.911927,75.797282,27.001927,75.887282,Fog,Medium,motorcycle,1,37
0x8299 ,4.8,12.352058,76.60665,12.402058,76.65665,Windy,Jam,motorcycle,1,30
0x9155 ,4.8,22.727021,75.884167,22.747021,75.904167,Windy,Low,scooter,0,14
0x3d8c ,4.8,22.651847,75.881991,22.681847,75.911991,Stormy,Low,electric_scooter,1,28
0xd3fa ,4.9,25.45235,81.841889,25.48235,81.871889,Sandstorms,Jam,scooter,0,27
0xbb9 ,4.7,12.906229,77.596791,12.966229,77.656791,Fog,Low,scooter,0,24
0xb012 ,4.6,10.994136,76.963303,11.084136,77.053303,Sandstorms,Low,motorcycle,1,16
0xdcaa ,5.0,19.874733,75.353942,19.954733,75.433942,Sandstorms,Jam,motorcycle,2,43
0x9587 ,4.7,22.311603,73.165012,22.401603,73.255012,Fog,Medium,motorcycle,3,44
0x43ba ,4.6,17.411028,78.329645,17.441028,78.359645,Stormy,Medium,motorcycle,1,22
0x5803 ,5.0,21.170798,72.790489,21.220798,72.840489,Windy,Low,scooter,1,16
0x70f5 ,4.7,12.972532,77.608179,12.992532,77.628179,Fog,Low,scooter,1,18
0x575d ,4.1,23.359033,85.325347,23.379033,85.345347,Stormy,Low,motorcycle,0,16
0x6ef ,4.7,17.426228,78.407495,17.556228,78.537495,Windy,Medium,motorcycle,0,24
0x4f3c ,4.2,21.173493,72.801953,21.243493,72.871953,Cloudy,Jam,motorcycle,1,46
0xb209 ,4.9,11.003669,76.976494,11.073669,77.046494,Stormy,Medium,scooter,1,17
0x4f9a ,4.4,12.972161,77.596014,13.042161,77.666014,Sandstorms,Jam,motorcycle,1,44
0x8011 ,4.6,21.149669,72.772629,21.179669,72.802629,Fog,Medium,scooter,1,17
0x9692 ,4.9,26.892312,75.806896,26.972313,75.886896,Windy,Jam,motorcycle,2,43
0x9415 ,4.7,17.424114,78.347554,17.534114,78.457554,Fog,Low,motorcycle,1,41
0x7bf ,3.8,21.170096,72.789122,21.250096,72.869122,Windy,Jam,scooter,1,40
0x7cb8 ,4.7,22.760072,75.892574,22.780072,75.912574,Windy,Low,scooter,0,16
0x953 ,4.7,12.325461,76.632278,12.335461,76.642278,Cloudy,High,motorcycle,1,23
0x9c8c ,4.9,21.157735,72.768778,21.167735,72.778778,Stormy,High,motorcycle,0,13
0xb38b ,4.6,11.000762,76.981876,11.030762,77.011876,Stormy,Medium,scooter,1,29
0x4d5b ,4.9,21.186884,72.793616,21.206884,72.813616,Sandstorms,High,motorcycle,1,24
0x8f9e ,4.5,21.157729,72.768726,21.187729,72.798726,Cloudy,Medium,motorcycle,1,16
0x3b2e ,4.1,13.086438,80.220672,13.136439,80.270672,Stormy,Jam,scooter,1,34
0x2cb6 ,4.7,26.846156,75.8023,26.956156,75.9123,Stormy,Jam,motorcycle,0,20
0x9d2b ,5.0,21.157729,72.768726,21.197729,72.808726,Fog,High,motorcycle,1,28
0x7943 ,4.8,12.939496,77.625999,13.069496,77.755999,Fog,Medium,scooter,0,30
0x205d ,4.7,11.008638,76.984311,11.098638,77.074311,Stormy,Low,scooter,0,14
0x5aad ,4.6,11.022477,76.995667,11.062477,77.035667,Windy,High,motorcycle,1,30
0xd747 ,4.3,27.160934,78.044095,27.180934,78.064095,Windy,Low,motorcycle,1,25
0xac01 ,4.8,22.725748,75.898497,22.805747,75.978497,Sunny,Low,motorcycle,0,28
0x9098 ,5.0,19.131141,72.813074,19.19114,72.873074,Sunny,Low,scooter,0,17
0xaff ,4.3,12.323225,76.630028,12.453225,76.760028,Windy,Jam,scooter,1,33
0xa3a6 ,4.9,18.51421,73.838429,18.60421,73.928429,Sandstorms,Medium,motorcycle,1,36
0x473 ,4.7,-12.325461,-76.632278,12.385461,76.692278,Fog,Low,scooter,1,16
0x8a91 ,4.7,22.31279,73.170283,22.37279,73.230283,Cloudy,Jam,motorcycle,0,25
0x788d ,5.0,26.905287,75.794592,27.015287,75.904592,Fog,Jam,scooter,2,40
0x6948 ,3.5,12.975377,77.696664,13.055377,77.776664,Cloudy,Low,motorcycle,0,32
0x28e9 ,4.0,17.422819,78.449578,17.502819,78.529578,Cloudy,Jam,scooter,0,42
0x53ea ,4.9,17.45971,78.368855,17.50971,78.418855,Sunny,Low,motorcycle,1,27
0xcd30 ,4.9,22.526461,88.364453,22.616461,88.454453,Sandstorms,Jam,motorcycle,1,25
0x57ce ,4.9,18.533811,73.899315,18.583811,73.949315,Sandstorms,Low,motorcycle,1,24
0x3d57 ,4.5,12.906229,77.596791,13.036229,77.726791,Cloudy,Jam,scooter,1,30
0xdd28 ,4.5,27.163303,78.057044,27.293303,78.187044,Windy,Low,motorcycle,1,22
0x1b03 ,4.9,22.695207,75.866059,22.715207,75.886059,Windy,High,motorcycle,0,31
0x9646 ,4.8,11.026117,76.944652,11.106117,77.024652,Stormy,Low,scooter,1,16
0x3e9b ,4.9,26.910262,75.783013,26.940262,75.813013,Sunny,Jam,motorcycle,1,25
0x33dd ,4.1,17.440827,78.393391,17.500827,78.453391,Fog,Jam,electric_scooter,1,32
0xab46 ,4.7,22.727021,75.884167,22.777021,75.934167,Sunny,Medium,motorcycle,1,20
0x7096 ,4.1,18.569156,73.774723,18.629156,73.834723,Sandstorms,Low,motorcycle,1,21
0xc55c ,4.9,19.875522,75.367127,19.925522,75.417127,Fog,Low,motorcycle,1,19
0x9b27 ,4.7,18.593481,73.785901,18.623481,73.815901,Stormy,Jam,scooter,1,11
0xbc03 ,4.6,11.003008,76.97544,11.073009,77.04544,Windy,Low,motorcycle,1,23
0x38c5 ,4.7,26.914142,75.805704,27.024142,75.915704,Stormy,Low,electric_scooter,0,12
0x2997 ,4.1,19.103249,72.846749,19.233249,72.976749,Cloudy,Jam,electric_scooter,1,39
0x5aa4 ,4.5,12.939496,77.625999,12.979496,77.665999,Windy,High,scooter,1,16
0x1d9c ,4.8,19.055831,72.833984,19.085831,72.863984,Cloudy,Low,scooter,1,17
0xb041 ,4.7,23.416792,85.316842,23.506792,85.406842,Windy,Medium,motorcycle,0,24
0x5145 ,4.3,12.934365,77.616155,12.974365,77.656155,Cloudy,High,scooter,1,33
0x91ba ,4.8,12.906229,77.596791,13.016229,77.706791,Sandstorms,Medium,scooter,1,29
0xc951 ,4.8,30.359722,78.067079,30.499722,78.207079,Fog,Medium,motorcycle,1,42
0xb0e7 ,4.7,26.956431,75.776649,27.006431,75.826649,Windy,Low,electric_scooter,1,28
0x1a1e ,4.8,12.334022,76.618203,12.364022,76.648203,Fog,Jam,scooter,1,25
0xcdf4 ,4.6,23.214294,77.435361,23.264294,77.485361,Sunny,Medium,scooter,0,16
0xaea ,5.0,12.914264,77.6784,13.024264,77.7884,Sandstorms,Low,scooter,1,11
0x6723 ,4.7,26.956431,75.776649,27.006431,75.826649,Cloudy,Medium,motorcycle,2,34
0x326e ,4.7,12.326356,76.619103,12.436356,76.729103,Cloudy,Medium,motorcycle,0,35
0x1983 ,4.7,22.725835,75.887648,22.765835,75.927648,Stormy,Medium,scooter,1,25
0x7648 ,4.9,23.359194,85.325447,23.489194,85.455447,Sunny,Jam,motorcycle,1,15
0x8028 ,4.8,11.006686,76.951736,11.076686,77.021736,Cloudy,Jam,motorcycle,3,49
0x5d47 ,4.3,12.934179,77.615797,13.044179,77.725797,Sandstorms,Medium,motorcycle,1,35
0x5fd4 ,2.5,21.173493,72.801953,21.283493,72.911953,Sunny,Low,motorcycle,1,34
0xa14d ,3.6,12.311072,76.654878,12.441072,76.784878,Stormy,Jam,scooter,1,39
0x6b51 ,4.8,13.029198,77.570997,13.039198,77.580997,Fog,Low,motorcycle,1,26
0xa5dc ,4.6,12.334022,76.618203,12.414022,76.698203,Sunny,Jam,motorcycle,1,11
0x268b ,3.9,12.323225,76.630028,12.403225,76.710028,Cloudy,Low,electric_scooter,1,33
0x15f4 ,4.8,23.371292,85.327872,23.501292,85.457872,Cloudy,Jam,motorcycle,1,47
0x711a ,5.0,26.766536,75.837333,26.846536,75.917333,Cloudy,Low,motorcycle,0,25
0x21c3 ,3.9,17.41233,78.449654,17.50233,78.539654,Fog,Low,scooter,1,37
0x7022 ,4.9,13.086438,80.220672,13.166438,80.300672,Windy,Medium,motorcycle,1,15
0x33b9 ,4.9,21.149834,72.778666,21.159834,72.788666,Windy,Low,motorcycle,1,20
0x3b1e ,4.7,12.970221,77.645396,13.100221,77.775396,Sandstorms,Jam,motorcycle,0,29
0xa085 ,4.6,22.753659,75.903365,22.773659,75.923365,Fog,High,electric_scooter,1,30
0x4390 ,5.0,11.003669,76.976494,11.063669,77.036494,Fog,Low,scooter,1,16
0x56aa ,4.5,18.636215,73.751081,18.646215,73.761081,Cloudy,Low,motorcycle,0,24
0x9797 ,4.3,12.933298,77.614293,13.043298,77.724293,Sunny,Jam,scooter,0,31
0x7b89 ,5.0,19.120083,72.907385,19.160083,72.947385,Sunny,High,scooter,0,12
0xb52c ,4.7,22.311603,73.165012,22.391603,73.245012,Sunny,Medium,electric_scooter,1,29
0x9571 ,4.6,17.431477,78.40035,17.501477,78.47035,Sunny,Jam,motorcycle,0,13
0x2e2a ,4.8,12.979166,77.640709,12.999166,77.660709,Fog,Low,motorcycle,1,11
0x32b0 ,4.7,23.416792,85.316842,23.526792,85.426842,Fog,Low,scooter,0,29
0x3318 ,4.7,12.933298,77.614293,13.063298,77.744293,Sandstorms,Medium,scooter,1,23
0x7726 ,4.5,22.722634,75.886959,22.732634,75.896959,Windy,Low,electric_scooter,0,24
0x94dd ,4.8,11.025083,77.015393,11.105083,77.095393,Sunny,Medium,motorcycle,0,26
0x8227 ,4.3,26.849596,75.800512,26.919596,75.870512,Stormy,Jam,motorcycle,1,36
0xfc1 ,4.9,22.31279,73.170283,22.34279,73.200283,Sandstorms,Jam,scooter,1,31
0x8322 ,4.1,12.310972,76.659264,12.420972,76.769264,Sandstorms,Medium,motorcycle,1,46
0xa635 ,3.5,18.516216,73.842527,18.586216,73.912527,Sunny,Low,motorcycle,0,33
0xa35 ,4.7,22.751234,75.88949,22.761234,75.89949,Windy,Low,scooter,1,27
0x33be ,4.9,12.970221,77.645396,13.020221,77.695396,Stormy,Medium,scooter,1,24
0x3d21 ,3.6,23.371292,85.327872,23.441292,85.397872,Fog,Low,motorcycle,0,34
0xd152 ,4.8,23.234249,77.434007,23.294249,77.494007,Fog,Low,scooter,1,17
0x1c01 ,5.0,19.131141,72.813074,19.19114,72.873074,Fog,Low,motorcycle,1,28
0xd550 ,5.0,25.457116,81.859682,25.487116,81.889682,Cloudy,Low,scooter,1,10
0x7ffc ,4.4,13.029198,77.570997,13.139198,77.680997,Cloudy,Medium,motorcycle,1,31
0x9e4e ,4.6,11.022298,76.998349,11.052298,77.028349,Stormy,Jam,motorcycle,1,32
0xcef2 ,4.1,30.89286,75.822199,31.03286,75.962199,Fog,Jam,scooter,1,41
0x4e5a ,4.3,26.913483,75.803139,27.003483,75.893139,Cloudy,Medium,scooter,0,37
0x3776 ,5.0,12.98041,77.640489,12.99041,77.650489,Cloudy,High,scooter,1,32
0xbe1 ,4.7,13.054347,80.257221,13.084347,80.287221,Cloudy,Jam,motorcycle,1,24
0x929 ,4.7,19.120083,72.907385,19.170083,72.957385,Fog,Medium,scooter,1,17
0x9107 ,4.2,13.044694,80.26147,13.064694,80.28147,Cloudy,High,scooter,1,39
0x7317 ,4.9,11.022477,76.995667,11.102477,77.075667,Stormy,Medium,motorcycle,1,26
0x8464 ,4.5,12.323978,76.627961,12.353978,76.657961,Sandstorms,Jam,motorcycle,0,28
0x9af2 ,4.2,17.41233,78.449654,17.44233,78.479654,Windy,Low,motorcycle,1,30
0x8d48 ,4.8,26.913987,75.752891,26.943987,75.782891,Cloudy,Low,motorcycle,1,20
0xa077 ,4.9,18.55144,73.804855,18.62144,73.874855,Fog,Jam,motorcycle,2,45
0x8fa0 ,4.4,21.186438,72.794115,21.296438,72.904115,Fog,Low,electric_scooter,1,35
0x291d ,5.0,22.308096,73.167753,22.378096,73.237753,Windy,Jam,motorcycle,1,43
0x7b54 ,4.8,18.539299,73.897902,18.609299,73.967902,Stormy,Low,motorcycle,1,13
0x895b ,4.2,12.979096,77.640625,13.109096,77.770625,Cloudy,Medium,scooter,1,35
0x8583 ,4.9,22.744648,75.894377,22.824648,75.974377,Sunny,Jam,motorcycle,1,25
0x4340 ,5.0,23.39925,85.390464,23.47925,85.470464,Sandstorms,Low,scooter,0,11
0x8c35 ,4.8,21.175975,72.795503,21.305975,72.925503,Fog,Medium,motorcycle,1,37
0xdd00 ,4.8,19.874103,75.368419,19.904103,75.398419,Windy,Medium,scooter,1,29
0xdac9 ,4.5,22.577821,88.400581,22.657821,88.480581,Sandstorms,Low,motorcycle,1,20
0x5d7a ,5.0,26.911378,75.789034,26.981378,75.859034,Sunny,Medium,motorcycle,1,22
0x65b1 ,4.7,12.310972,76.659264,12.380972,76.729264,Cloudy,Jam,scooter,1,31
0x80aa ,4.7,12.337978,76.616792,12.447978,76.726792,Fog,Low,scooter,1,25
0xb22b ,4.8,23.354422,85.3329,23.424422,85.4029,Sunny,Jam,motorcycle,1,22
0x1a31 ,4.5,26.911927,75.797282,26.981927,75.867282,Sunny,Medium,scooter,1,16
0xc2ba ,3.9,30.890184,75.829615,30.950184,75.889615,Sunny,Jam,motorcycle,1,54
0x9892 ,4.9,26.892312,75.806896,27.022313,75.936896,Stormy,Jam,scooter,1,22
0x4cce ,4.8,18.520016,73.830547,18.530016,73.840547,Sandstorms,High,motorcycle,1,10
0x8b86 ,4.8,10.994136,76.963303,11.084136,77.053303,Cloudy,Jam,motorcycle,1,43
0xad08 ,4.7,22.75004,75.902847,22.78004,75.932847,Sunny,Jam,electric_scooter,0,19
